Num nodes,alpha,beta,gamma1,gamma2,average f1 over 50 runs
15,0.8,0.07,10,0.5,0.8422790026625477
15,0.8,0.08,10,0.5,0.8416958854469888
15,0.8,0.09,10,0.5,0.8511032502896451
15,0.8,0.1,10,0.5,0.821857514657885
15,0.8500000000000001,0.0,10,0.5,0.5870134114549953
15,0.8500000000000001,0.01,10,0.5,0.7330608983556016
15,0.8500000000000001,0.02,10,0.5,0.7840505394960385
15,0.8500000000000001,0.03,10,0.5,0.8283110053937948
15,0.8500000000000001,0.04,10,0.5,0.8200119041863247
15,0.8500000000000001,0.05,10,0.5,0.8445039332276539
15,0.8500000000000001,0.06,10,0.5,0.8449476521619974
15,0.8500000000000001,0.07,10,0.5,0.8474803006193982
15,0.8500000000000001,0.08,10,0.5,0.8294771676079823
15,0.8500000000000001,0.09,10,0.5,0.8305913981781764
15,0.8500000000000001,0.1,10,0.5,0.8329398578439177
15,0.9,0.0,10,0.5,0.6002585956115553
15,0.9,0.01,10,0.5,0.7297753891136884
15,0.9,0.02,10,0.5,0.7935162173689566
15,0.9,0.03,10,0.5,0.8265061828800061
15,0.9,0.04,10,0.5,0.8353275158201238
15,0.9,0.05,10,0.5,0.8425095416904171
15,0.9,0.06,10,0.5,0.8427214160831022
15,0.9,0.07,10,0.5,0.8436884608745362
15,0.9,0.08,10,0.5,0.8428245525005755
15,0.9,0.09,10,0.5,0.8209936150557201
15,0.9,0.1,10,0.5,0.812788423718577
15,0.9500000000000001,0.0,10,0.5,0.6003113235745132
15,0.9500000000000001,0.01,10,0.5,0.7329063184710267
15,0.9500000000000001,0.02,10,0.5,0.790469671454901
15,0.9500000000000001,0.03,10,0.5,0.8327119719132324
15,0.9500000000000001,0.04,10,0.5,0.8356304378654583
15,0.9500000000000001,0.05,10,0.5,0.8381885863197006
15,0.9500000000000001,0.06,10,0.5,0.8418881137425572
15,0.9500000000000001,0.07,10,0.5,0.8405864967416592
15,0.9500000000000001,0.08,10,0.5,0.8310074465292844
15,0.9500000000000001,0.09,10,0.5,0.8267070489374673
15,0.9500000000000001,0.1,10,0.5,0.8242077113261794
15,1.0,0.0,10,0.5,0.6150210203125062
15,1.0,0.01,10,0.5,0.7306860048380546
15,1.0,0.02,10,0.5,0.7992463816491079
15,1.0,0.03,10,0.5,0.8084684823045962
15,1.0,0.04,10,0.5,0.830383213774369
15,1.0,0.05,10,0.5,0.8448298213291789
15,1.0,0.06,10,0.5,0.8496106627655772
15,1.0,0.07,10,0.5,0.8554423798555958
15,1.0,0.08,10,0.5,0.8252290056583986
15,1.0,0.09,10,0.5,0.8144758657545822
15,1.0,0.1,10,0.5,0.8093228706680106
15,1.05,0.0,10,0.5,0.6209578072231711
15,1.05,0.01,10,0.5,0.7466166944985065
15,1.05,0.02,10,0.5,0.8208333400310714
15,1.05,0.03,10,0.5,0.8360919332129021
15,1.05,0.04,10,0.5,0.8450779977793939
15,1.05,0.05,10,0.5,0.8471296001020027
15,1.05,0.06,10,0.5,0.8354266728917362
15,1.05,0.07,10,0.5,0.8305917846973867
15,1.05,0.08,10,0.5,0.836525021902504
15,1.05,0.09,10,0.5,0.8157998272127809
15,1.05,0.1,10,0.5,0.8216764878905239
15,1.1,0.0,10,0.5,0.6139118986146418
15,1.1,0.01,10,0.5,0.7608212987993107
15,1.1,0.02,10,0.5,0.7995262863572189
15,1.1,0.03,10,0.5,0.8366064041440333
15,1.1,0.04,10,0.5,0.8421204293687745
15,1.1,0.05,10,0.5,0.8500965933700193
15,1.1,0.06,10,0.5,0.8426543573580966
15,1.1,0.07,10,0.5,0.8531355139874066
15,1.1,0.08,10,0.5,0.8455237408869211
15,1.1,0.09,10,0.5,0.8292295280450683
15,1.1,0.1,10,0.5,0.8109179965458553
15,1.1500000000000001,0.0,10,0.5,0.5925544592024609
15,1.1500000000000001,0.01,10,0.5,0.7485136121227082
15,1.1500000000000001,0.02,10,0.5,0.8013485853750004
15,1.1500000000000001,0.03,10,0.5,0.8368501066820291
15,1.1500000000000001,0.04,10,0.5,0.8470725709130121
15,1.1500000000000001,0.05,10,0.5,0.8460452449134476
15,1.1500000000000001,0.06,10,0.5,0.8433056420625782
15,1.1500000000000001,0.07,10,0.5,0.8298710353455904
15,1.1500000000000001,0.08,10,0.5,0.8216097424539791
15,1.1500000000000001,0.09,10,0.5,0.8163896326985897
15,1.1500000000000001,0.1,10,0.5,0.817515275761776
15,1.2000000000000002,0.0,10,0.5,0.6067243010973606
15,1.2000000000000002,0.01,10,0.5,0.7556814573834282
15,1.2000000000000002,0.02,10,0.5,0.803317136717296
15,1.2000000000000002,0.03,10,0.5,0.8415430301220888
15,1.2000000000000002,0.04,10,0.5,0.8528751115001871
15,1.2000000000000002,0.05,10,0.5,0.851696510275313
15,1.2000000000000002,0.06,10,0.5,0.8370318046087557
15,1.2000000000000002,0.07,10,0.5,0.8379736972913434
15,1.2000000000000002,0.08,10,0.5,0.836194761680909
15,1.2000000000000002,0.09,10,0.5,0.819971583067937
15,1.2000000000000002,0.1,10,0.5,0.8132369581585511
15,1.25,0.0,10,0.5,0.5987997855621044
15,1.25,0.01,10,0.5,0.7531907743350692
15,1.25,0.02,10,0.5,0.8059950672030376
15,1.25,0.03,10,0.5,0.8314693561251919
15,1.25,0.04,10,0.5,0.8278564664071211
15,1.25,0.05,10,0.5,0.8413646593367052
15,1.25,0.06,10,0.5,0.8494235041638494
15,1.25,0.07,10,0.5,0.8314877259951955
15,1.25,0.08,10,0.5,0.8199894100453656
15,1.25,0.09,10,0.5,0.818104666538159
15,1.25,0.1,10,0.5,0.8199304958179161
15,1.3,0.0,10,0.5,0.611965693323026
15,1.3,0.01,10,0.5,0.7515366047004595
15,1.3,0.02,10,0.5,0.8139764963338096
15,1.3,0.03,10,0.5,0.8439655312886757
15,1.3,0.04,10,0.5,0.8507205497191179
15,1.3,0.05,10,0.5,0.8675060139433353
15,1.3,0.06,10,0.5,0.8512042386088595
15,1.3,0.07,10,0.5,0.8512809181632244
15,1.3,0.08,10,0.5,0.8285495252659183
15,1.3,0.09,10,0.5,0.830116556475393
15,1.3,0.1,10,0.5,0.8022822808622778
15,1.35,0.0,10,0.5,0.6311193923221958
15,1.35,0.01,10,0.5,0.7688670632303619
15,1.35,0.02,10,0.5,0.8051090723309692
15,1.35,0.03,10,0.5,0.8383937163918724
15,1.35,0.04,10,0.5,0.8423677291132576
15,1.35,0.05,10,0.5,0.8623433547911314
15,1.35,0.06,10,0.5,0.8600560311572933
15,1.35,0.07,10,0.5,0.8391176263925305
15,1.35,0.08,10,0.5,0.8280437873670387
15,1.35,0.09,10,0.5,0.8268547617440604
15,1.35,0.1,10,0.5,0.8042125929351976
15,1.4000000000000001,0.0,10,0.5,0.6156740553382545
15,1.4000000000000001,0.01,10,0.5,0.7550417922062074
15,1.4000000000000001,0.02,10,0.5,0.8213941957491637
15,1.4000000000000001,0.03,10,0.5,0.8420824102109566
15,1.4000000000000001,0.04,10,0.5,0.8462873221692776
15,1.4000000000000001,0.05,10,0.5,0.842540618065079
15,1.4000000000000001,0.06,10,0.5,0.8330517735503709
15,1.4000000000000001,0.07,10,0.5,0.8332731894785357
15,1.4000000000000001,0.08,10,0.5,0.8177575968515072
15,1.4000000000000001,0.09,10,0.5,0.810851011024411
15,1.4000000000000001,0.1,10,0.5,0.7902547208439162
15,1.4500000000000002,0.0,10,0.5,0.6209303710486317
15,1.4500000000000002,0.01,10,0.5,0.7640421123452275
15,1.4500000000000002,0.02,10,0.5,0.8083290857930738
15,1.4500000000000002,0.03,10,0.5,0.8545122607251259
15,1.4500000000000002,0.04,10,0.5,0.8412436866318125
15,1.4500000000000002,0.05,10,0.5,0.838015664165947
15,1.4500000000000002,0.06,10,0.5,0.8236792914760678
15,1.4500000000000002,0.07,10,0.5,0.8287461700981862
15,1.4500000000000002,0.08,10,0.5,0.8233657923644021
15,1.4500000000000002,0.09,10,0.5,0.7998835480063567
15,1.4500000000000002,0.1,10,0.5,0.794065630615022
15,1.5,0.0,10,0.5,0.6378889170973295
15,1.5,0.01,10,0.5,0.7490429489891721
15,1.5,0.02,10,0.5,0.8199024032003328
15,1.5,0.03,10,0.5,0.8320437087320707
15,1.5,0.04,10,0.5,0.8496450460429437
15,1.5,0.05,10,0.5,0.8393561545417901
15,1.5,0.06,10,0.5,0.8310624712620186
15,1.5,0.07,10,0.5,0.8241274538741904
15,1.5,0.08,10,0.5,0.8144729468967492
15,1.5,0.09,10,0.5,0.8058296552090854
15,1.5,0.1,10,0.5,0.7895011933581793
20,0.0,0.0,10,0.5,0.0
20,0.0,0.01,10,0.5,0.007601636248599631
20,0.0,0.02,10,0.5,0.011249027315186667
20,0.0,0.03,10,0.5,0.01728441940223618
20,0.0,0.04,10,0.5,0.018239740646488204
20,0.0,0.05,10,0.5,0.011926436586945316
20,0.0,0.06,10,0.5,0.01814180903674926
20,0.0,0.07,10,0.5,0.00985059287759047
20,0.0,0.08,10,0.5,0.019257041294733095
20,0.0,0.09,10,0.5,0.01342891208510947
20,0.0,0.1,10,0.5,0.02018862782589448
20,0.05,0.0,10,0.5,0.5420679114264703
20,0.05,0.01,10,0.5,0.6270012674263908
20,0.05,0.02,10,0.5,0.6737095390875301
20,0.05,0.03,10,0.5,0.6681422112637159
20,0.05,0.04,10,0.5,0.6749218082925879
20,0.05,0.05,10,0.5,0.6944418109125478
20,0.05,0.06,10,0.5,0.668981401137537
20,0.05,0.07,10,0.5,0.6879279416674747
20,0.05,0.08,10,0.5,0.705993880168694
20,0.05,0.09,10,0.5,0.711385814850262
20,0.05,0.1,10,0.5,0.7408368495611009
20,0.1,0.0,10,0.5,0.548343532709979
20,0.1,0.01,10,0.5,0.6660713200179949
20,0.1,0.02,10,0.5,0.6735265437937507
20,0.1,0.03,10,0.5,0.7018057722640509
20,0.1,0.04,10,0.5,0.7389551379682142
20,0.1,0.05,10,0.5,0.7465467526919304
20,0.1,0.06,10,0.5,0.7501779155852277
20,0.1,0.07,10,0.5,0.7632536979935827
20,0.1,0.08,10,0.5,0.7635804737339177
20,0.1,0.09,10,0.5,0.7864318454289971
20,0.1,0.1,10,0.5,0.7937165539163993
20,0.15000000000000002,0.0,10,0.5,0.5396622923731649
20,0.15000000000000002,0.01,10,0.5,0.7097955943774275
20,0.15000000000000002,0.02,10,0.5,0.7071347938905227
20,0.15000000000000002,0.03,10,0.5,0.7322337482789136
20,0.15000000000000002,0.04,10,0.5,0.7487695313263205
20,0.15000000000000002,0.05,10,0.5,0.775452227030944
20,0.15000000000000002,0.06,10,0.5,0.7846177548877765
20,0.15000000000000002,0.07,10,0.5,0.8107013517798939
20,0.15000000000000002,0.08,10,0.5,0.805018630057673
20,0.15000000000000002,0.09,10,0.5,0.8196256821506257
20,0.15000000000000002,0.1,10,0.5,0.8245734569501569
20,0.2,0.0,10,0.5,0.5448943743809335
20,0.2,0.01,10,0.5,0.7020612733770284
20,0.2,0.02,10,0.5,0.7400613492732018
20,0.2,0.03,10,0.5,0.7641352635488002
20,0.2,0.04,10,0.5,0.7806803446981279
20,0.2,0.05,10,0.5,0.7823528006986775
20,0.2,0.06,10,0.5,0.8242180632919114
20,0.2,0.07,10,0.5,0.8158611565295623
20,0.2,0.08,10,0.5,0.8290148996592405
20,0.2,0.09,10,0.5,0.8434174355681734
20,0.2,0.1,10,0.5,0.839033926300267
20,0.25,0.0,10,0.5,0.5454458425536423
20,0.25,0.01,10,0.5,0.7121663183683772
20,0.25,0.02,10,0.5,0.7582177860072602
20,0.25,0.03,10,0.5,0.7732115968090517
20,0.25,0.04,10,0.5,0.7975052462232413
20,0.25,0.05,10,0.5,0.7918550936107828
20,0.25,0.06,10,0.5,0.819792543234983
20,0.25,0.07,10,0.5,0.8316084648240324
20,0.25,0.08,10,0.5,0.8514525517037859
20,0.25,0.09,10,0.5,0.8385740467825089
20,0.25,0.1,10,0.5,0.8518414536989954
20,0.30000000000000004,0.0,10,0.5,0.5418983489016256
20,0.30000000000000004,0.01,10,0.5,0.7182587025795883
20,0.30000000000000004,0.02,10,0.5,0.7813072302677554
20,0.30000000000000004,0.03,10,0.5,0.7991181901634031
20,0.30000000000000004,0.04,10,0.5,0.8185865885561348
20,0.30000000000000004,0.05,10,0.5,0.8253607107153011
20,0.30000000000000004,0.06,10,0.5,0.834145755116589
20,0.30000000000000004,0.07,10,0.5,0.8370076631304935
20,0.30000000000000004,0.08,10,0.5,0.8456656380719926
20,0.30000000000000004,0.09,10,0.5,0.8454221850379815
20,0.30000000000000004,0.1,10,0.5,0.8617467410954381
20,0.35000000000000003,0.0,10,0.5,0.5473869426536306
20,0.35000000000000003,0.01,10,0.5,0.7260930323827826
20,0.35000000000000003,0.02,10,0.5,0.7768404425033612
20,0.35000000000000003,0.03,10,0.5,0.7826785003341046
20,0.35000000000000003,0.04,10,0.5,0.8099561195979719
20,0.35000000000000003,0.05,10,0.5,0.8274858541322204
20,0.35000000000000003,0.06,10,0.5,0.8477508181500736
20,0.35000000000000003,0.07,10,0.5,0.8423616270542351
20,0.35000000000000003,0.08,10,0.5,0.8501684954476209
20,0.35000000000000003,0.09,10,0.5,0.8572587074091337
20,0.35000000000000003,0.1,10,0.5,0.845719388590526
20,0.4,0.0,10,0.5,0.5601547262056803
20,0.4,0.01,10,0.5,0.7489759153444975
20,0.4,0.02,10,0.5,0.7776108673576936
20,0.4,0.03,10,0.5,0.8088514649446293
20,0.4,0.04,10,0.5,0.8228172859221814
20,0.4,0.05,10,0.5,0.840733732337795
20,0.4,0.06,10,0.5,0.846955624048583
20,0.4,0.07,10,0.5,0.8467206747095014
20,0.4,0.08,10,0.5,0.8555182052828081
20,0.4,0.09,10,0.5,0.8528398078940408
20,0.4,0.1,10,0.5,0.8590346884050796
20,0.45,0.0,10,0.5,0.5488837383804357
20,0.45,0.01,10,0.5,0.7298864588444459
20,0.45,0.02,10,0.5,0.7766239759066649
20,0.45,0.03,10,0.5,0.8028966092368744
20,0.45,0.04,10,0.5,0.8274899006460475
20,0.45,0.05,10,0.5,0.8393936187946284
20,0.45,0.06,10,0.5,0.8493419082544151
20,0.45,0.07,10,0.5,0.8632194480686486
20,0.45,0.08,10,0.5,0.8514518271424987
20,0.45,0.09,10,0.5,0.8438896883720504
20,0.45,0.1,10,0.5,0.844215047144589
20,0.5,0.0,10,0.5,0.5285224828658153
20,0.5,0.01,10,0.5,0.7292740402022008
20,0.5,0.02,10,0.5,0.7853444950569528
20,0.5,0.03,10,0.5,0.7988415170981576
20,0.5,0.04,10,0.5,0.8234804627630626
20,0.5,0.05,10,0.5,0.858204232721298
20,0.5,0.06,10,0.5,0.849681002535225
20,0.5,0.07,10,0.5,0.8589910179971179
20,0.5,0.08,10,0.5,0.862292220042987
20,0.5,0.09,10,0.5,0.8573205524507931
20,0.5,0.1,10,0.5,0.8478558569163066
20,0.55,0.0,10,0.5,0.5480204483854493
20,0.55,0.01,10,0.5,0.7416098332392189
20,0.55,0.02,10,0.5,0.7982560532683891
20,0.55,0.03,10,0.5,0.8054797212729014
20,0.55,0.04,10,0.5,0.8385403414533132
20,0.55,0.05,10,0.5,0.8536799032348975
20,0.55,0.06,10,0.5,0.8571393993401122
20,0.55,0.07,10,0.5,0.8646273806825832
20,0.55,0.08,10,0.5,0.8493685782451813
20,0.55,0.09,10,0.5,0.855684712930594
20,0.55,0.1,10,0.5,0.8552776302706309
20,0.6000000000000001,0.0,10,0.5,0.5532970841901799
20,0.6000000000000001,0.01,10,0.5,0.7208036016993071
20,0.6000000000000001,0.02,10,0.5,0.7922988465768112
20,0.6000000000000001,0.03,10,0.5,0.8128253091659313
20,0.6000000000000001,0.04,10,0.5,0.8358851132761385
20,0.6000000000000001,0.05,10,0.5,0.8511538209268535
20,0.6000000000000001,0.06,10,0.5,0.8524783068952493
20,0.6000000000000001,0.07,10,0.5,0.8557676772112883
20,0.6000000000000001,0.08,10,0.5,0.8498167319209682
20,0.6000000000000001,0.09,10,0.5,0.858087987141861
20,0.6000000000000001,0.1,10,0.5,0.850320760642179
20,0.65,0.0,10,0.5,0.5339807952832305
20,0.65,0.01,10,0.5,0.7298784007287505
20,0.65,0.02,10,0.5,0.7808713684844355
20,0.65,0.03,10,0.5,0.8277102011616239
20,0.65,0.04,10,0.5,0.8521945574644166
20,0.65,0.05,10,0.5,0.8455911166978585
20,0.65,0.06,10,0.5,0.86066328958771
20,0.65,0.07,10,0.5,0.861725417582345
20,0.65,0.08,10,0.5,0.8489000031989404
20,0.65,0.09,10,0.5,0.8566649294692184
20,0.65,0.1,10,0.5,0.8264473984995689
20,0.7000000000000001,0.0,10,0.5,0.548856388937264
20,0.7000000000000001,0.01,10,0.5,0.7304088197980398
20,0.7000000000000001,0.02,10,0.5,0.7964238677663192
20,0.7000000000000001,0.03,10,0.5,0.833512278920731
20,0.7000000000000001,0.04,10,0.5,0.8451664433595202
20,0.7000000000000001,0.05,10,0.5,0.8526888102677219
20,0.7000000000000001,0.06,10,0.5,0.859157317406771
20,0.7000000000000001,0.07,10,0.5,0.8438159197623132
20,0.7000000000000001,0.08,10,0.5,0.8607196527180073
20,0.7000000000000001,0.09,10,0.5,0.8556187116769803
20,0.7000000000000001,0.1,10,0.5,0.8398972041699614
20,0.75,0.0,10,0.5,0.5616042636608993
20,0.75,0.01,10,0.5,0.7364325601955354
20,0.75,0.02,10,0.5,0.7944982011917548
20,0.75,0.03,10,0.5,0.831760687249283
20,0.75,0.04,10,0.5,0.8478894312296894
20,0.75,0.05,10,0.5,0.8624218090761613
20,0.75,0.06,10,0.5,0.856351501935108
20,0.75,0.07,10,0.5,0.8671518603318751
20,0.75,0.08,10,0.5,0.8471409132336589
20,0.75,0.09,10,0.5,0.8457857377064832
20,0.75,0.1,10,0.5,0.8496291440974599
20,0.8,0.0,10,0.5,0.5673962797163238
20,0.8,0.01,10,0.5,0.7427122740800539
20,0.8,0.02,10,0.5,0.8038188977783268
20,0.8,0.03,10,0.5,0.8562821280976723
20,0.8,0.04,10,0.5,0.846974701767865
20,0.8,0.05,10,0.5,0.8560644373496331
20,0.8,0.06,10,0.5,0.8656448758871733
20,0.8,0.07,10,0.5,0.8572486058594138
20,0.8,0.08,10,0.5,0.8545467243195353
20,0.8,0.09,10,0.5,0.8450734966016158
20,0.8,0.1,10,0.5,0.8380520995336989
20,0.8500000000000001,0.0,10,0.5,0.5393529854031612
20,0.8500000000000001,0.01,10,0.5,0.7207121753378466
20,0.8500000000000001,0.02,10,0.5,0.7972695090144722
20,0.8500000000000001,0.03,10,0.5,0.8299904592982049
20,0.8500000000000001,0.04,10,0.5,0.8607007490606163
20,0.8500000000000001,0.05,10,0.5,0.8580306512648787
20,0.8500000000000001,0.06,10,0.5,0.8580775374090566
20,0.8500000000000001,0.07,10,0.5,0.8591968287167471
20,0.8500000000000001,0.08,10,0.5,0.8611210452265117
20,0.8500000000000001,0.09,10,0.5,0.8543797218030904
20,0.8500000000000001,0.1,10,0.5,0.844056652601652
20,0.9,0.0,10,0.5,0.5360149477080268
20,0.9,0.01,10,0.5,0.7377836941297867
20,0.9,0.02,10,0.5,0.8141439756381843
20,0.9,0.03,10,0.5,0.8348922661973686
20,0.9,0.04,10,0.5,0.8520890243116992
20,0.9,0.05,10,0.5,0.8582896913847712
20,0.9,0.06,10,0.5,0.8680979065969565
20,0.9,0.07,10,0.5,0.848809582351209
20,0.9,0.08,10,0.5,0.852258473020099
20,0.9,0.09,10,0.5,0.8463322982179711
20,0.9,0.1,10,0.5,0.8304377550383433
20,0.9500000000000001,0.0,10,0.5,0.5768756834583878
20,0.9500000000000001,0.01,10,0.5,0.7367640658640318
20,0.9500000000000001,0.02,10,0.5,0.8145318311548279
20,0.9500000000000001,0.03,10,0.5,0.8464576270247818
20,0.9500000000000001,0.04,10,0.5,0.8564233346910448
20,0.9500000000000001,0.05,10,0.5,0.8580719403682014
20,0.9500000000000001,0.06,10,0.5,0.8638113170186741
20,0.9500000000000001,0.07,10,0.5,0.8556883562495853
20,0.9500000000000001,0.08,10,0.5,0.8291863615835221
20,0.9500000000000001,0.09,10,0.5,0.8431760194342387
20,0.9500000000000001,0.1,10,0.5,0.815140408852134
20,1.0,0.0,10,0.5,0.5562461999312144
20,1.0,0.01,10,0.5,0.7491174280011085
20,1.0,0.02,10,0.5,0.802539592784877
20,1.0,0.03,10,0.5,0.8476494880596199
20,1.0,0.04,10,0.5,0.8618821779371865
20,1.0,0.05,10,0.5,0.8644631003408602
20,1.0,0.06,10,0.5,0.8543960566899248
20,1.0,0.07,10,0.5,0.8658453901278133
20,1.0,0.08,10,0.5,0.8496278094741525
20,1.0,0.09,10,0.5,0.8441905782359213
20,1.0,0.1,10,0.5,0.8282237940254595
20,1.05,0.0,10,0.5,0.5886438151551094
20,1.05,0.01,10,0.5,0.7444986278808976
20,1.05,0.02,10,0.5,0.8152742557549658
20,1.05,0.03,10,0.5,0.8409911668584173
20,1.05,0.04,10,0.5,0.8585453632178367
20,1.05,0.05,10,0.5,0.8687609713851662
20,1.05,0.06,10,0.5,0.8644880835649219
20,1.05,0.07,10,0.5,0.8496518145924997
20,1.05,0.08,10,0.5,0.841016858069302
20,1.05,0.09,10,0.5,0.8452521783127221
20,1.05,0.1,10,0.5,0.8356746203277257
20,1.1,0.0,10,0.5,0.5687506152209573
20,1.1,0.01,10,0.5,0.748658464144611
20,1.1,0.02,10,0.5,0.8244987255459946
20,1.1,0.03,10,0.5,0.8440146716745499
20,1.1,0.04,10,0.5,0.8618113301277522
20,1.1,0.05,10,0.5,0.8734610886835128
20,1.1,0.06,10,0.5,0.8522748376810735
20,1.1,0.07,10,0.5,0.8587854375926036
20,1.1,0.08,10,0.5,0.83360078652406
20,1.1,0.09,10,0.5,0.8364841247874629
20,1.1,0.1,10,0.5,0.8236445733706175
20,1.1500000000000001,0.0,10,0.5,0.5694312973775897
20,1.1500000000000001,0.01,10,0.5,0.7546192621302801
20,1.1500000000000001,0.02,10,0.5,0.8210493110704347
20,1.1500000000000001,0.03,10,0.5,0.8529641397595893
20,1.1500000000000001,0.04,10,0.5,0.8623258536424203
20,1.1500000000000001,0.05,10,0.5,0.8556949365016654
20,1.1500000000000001,0.06,10,0.5,0.8468142411983716
20,1.1500000000000001,0.07,10,0.5,0.8486064053402111
20,1.1500000000000001,0.08,10,0.5,0.8499387687151172
20,1.1500000000000001,0.09,10,0.5,0.8411703742776828
20,1.1500000000000001,0.1,10,0.5,0.8253135055394669
20,1.2000000000000002,0.0,10,0.5,0.5566328990749004
20,1.2000000000000002,0.01,10,0.5,0.7580029008736722
20,1.2000000000000002,0.02,10,0.5,0.8222168120056623
20,1.2000000000000002,0.03,10,0.5,0.8639720089974705
20,1.2000000000000002,0.04,10,0.5,0.869394907912878
20,1.2000000000000002,0.05,10,0.5,0.8604912442059626
20,1.2000000000000002,0.06,10,0.5,0.8537266666142717
20,1.2000000000000002,0.07,10,0.5,0.8621582800896535
20,1.2000000000000002,0.08,10,0.5,0.8467248692597478
20,1.2000000000000002,0.09,10,0.5,0.8302177534094873
20,1.2000000000000002,0.1,10,0.5,0.8244543727759337
20,1.25,0.0,10,0.5,0.5754655670511353
20,1.25,0.01,10,0.5,0.7528899670762254
20,1.25,0.02,10,0.5,0.8262683922179643
20,1.25,0.03,10,0.5,0.8588195510253166
20,1.25,0.04,10,0.5,0.8578867128485735
20,1.25,0.05,10,0.5,0.8632164059932339
20,1.25,0.06,10,0.5,0.8644074067900159
20,1.25,0.07,10,0.5,0.8438224022662627
20,1.25,0.08,10,0.5,0.8317846314258089
20,1.25,0.09,10,0.5,0.8233525128132883
20,1.25,0.1,10,0.5,0.7964612375072231
20,1.3,0.0,10,0.5,0.5901656209449253
20,1.3,0.01,10,0.5,0.7536243068660252
20,1.3,0.02,10,0.5,0.8239553212109816
20,1.3,0.03,10,0.5,0.8660400568897357
20,1.3,0.04,10,0.5,0.875390344156666
20,1.3,0.05,10,0.5,0.8491636520618655
20,1.3,0.06,10,0.5,0.8665520652283386
20,1.3,0.07,10,0.5,0.8546411489934485
20,1.3,0.08,10,0.5,0.8369472351103941
20,1.3,0.09,10,0.5,0.824726671685069
20,1.3,0.1,10,0.5,0.801389117149933
20,1.35,0.0,10,0.5,0.5864250349511281
20,1.35,0.01,10,0.5,0.7623218670265031
20,1.35,0.02,10,0.5,0.8381826287692864
20,1.35,0.03,10,0.5,0.8619067447355353
20,1.35,0.04,10,0.5,0.874487140594249
20,1.35,0.05,10,0.5,0.8780343784423679
20,1.35,0.06,10,0.5,0.8470041895965582
20,1.35,0.07,10,0.5,0.8395721840620343
20,1.35,0.08,10,0.5,0.8352348766795056
20,1.35,0.09,10,0.5,0.8114524010747733
20,1.35,0.1,10,0.5,0.8130947058675142
20,1.4000000000000001,0.0,10,0.5,0.6095933092286733
20,1.4000000000000001,0.01,10,0.5,0.7414597747804222
20,1.4000000000000001,0.02,10,0.5,0.8373125743869727
20,1.4000000000000001,0.03,10,0.5,0.8651213873755113
20,1.4000000000000001,0.04,10,0.5,0.8690200159947561
20,1.4000000000000001,0.05,10,0.5,0.8566359358188927
20,1.4000000000000001,0.06,10,0.5,0.8585695557443377
20,1.4000000000000001,0.07,10,0.5,0.8495291727298252
20,1.4000000000000001,0.08,10,0.5,0.8294679090009055
20,1.4000000000000001,0.09,10,0.5,0.8219492679106964
20,1.4000000000000001,0.1,10,0.5,0.8062812285089715
20,1.4500000000000002,0.0,10,0.5,0.5919286490340651
20,1.4500000000000002,0.01,10,0.5,0.7695540205329355
20,1.4500000000000002,0.02,10,0.5,0.8316278585200321
20,1.4500000000000002,0.03,10,0.5,0.8676376732749954
20,1.4500000000000002,0.04,10,0.5,0.8749381764217493
20,1.4500000000000002,0.05,10,0.5,0.8605950977969387
20,1.4500000000000002,0.06,10,0.5,0.8571596252240729
20,1.4500000000000002,0.07,10,0.5,0.8437076888371311
20,1.4500000000000002,0.08,10,0.5,0.8254347945840892
20,1.4500000000000002,0.09,10,0.5,0.8186254866110114
20,1.4500000000000002,0.1,10,0.5,0.8075626585157873
20,1.5,0.0,10,0.5,0.6085292988789017
20,1.5,0.01,10,0.5,0.7673858206554693
20,1.5,0.02,10,0.5,0.8379758103809997
20,1.5,0.03,10,0.5,0.8624871908909749
20,1.5,0.04,10,0.5,0.8744302348543055
20,1.5,0.05,10,0.5,0.8563455801723344
20,1.5,0.06,10,0.5,0.8564069369159456
20,1.5,0.07,10,0.5,0.8323709855602047
20,1.5,0.08,10,0.5,0.8197442343817889
20,1.5,0.09,10,0.5,0.8131133426946903
20,1.5,0.1,10,0.5,0.8114500384760146
25,0.0,0.0,10,0.5,0.0015050962109785637
25,0.0,0.01,10,0.5,0.015917057906033052
25,0.0,0.02,10,0.5,0.018784339863334318
25,0.0,0.03,10,0.5,0.025658594304243446
25,0.0,0.04,10,0.5,0.015328693882640822
25,0.0,0.05,10,0.5,0.019850788500855754
25,0.0,0.06,10,0.5,0.014633958603725019
25,0.0,0.07,10,0.5,0.01786680260262359
25,0.0,0.08,10,0.5,0.020430737252746977
25,0.0,0.09,10,0.5,0.03320340711351173
25,0.0,0.1,10,0.5,0.03670924245273414
25,0.05,0.0,10,0.5,0.5248070831132706
25,0.05,0.01,10,0.5,0.6446821211537153
25,0.05,0.02,10,0.5,0.6619808819661146
25,0.05,0.03,10,0.5,0.6591170292789462
25,0.05,0.04,10,0.5,0.6819913449220362
25,0.05,0.05,10,0.5,0.7005906497601682
25,0.05,0.06,10,0.5,0.7164404723770794
25,0.05,0.07,10,0.5,0.7010660358270491
25,0.05,0.08,10,0.5,0.730756531575472
25,0.05,0.09,10,0.5,0.7597773096225008
25,0.05,0.1,10,0.5,0.753098734885311
25,0.1,0.0,10,0.5,0.47265124679544507
25,0.1,0.01,10,0.5,0.6713845387507472
